user_id,event_datetime,product_id,sales_value,vat_rate,discount_rate
38cdec0d-ddfc-4215-98f0-d08da05379a8,1/6/2020,8,206.72,0.1,
d068a5b5-055a-4b61-9b1e-1d8c8c45d814,1/6/2020,3,732.49,,
00be5590-5314-4a14-a91f-cdad30964e0c,1/6/2020,9,331.93,,
266cda35-0dcd-4b9c-8712-ce481e0b4694,1/6/2020,2,493.66,0.2,
c4ea1651-4862-4e44-b83b-9500fdef4f22,1/6/2020,3,734.31,,
eafdac98-7cf8-49a0-a9ce-e68ea65f004d,1/6/2020,4,619.86,0.2,0.07
a35c7a20-4924-4191-9f79-b05dea9005c0,1/6/2020,5,256.85,0.1,0.07
6bbc6f56-c20e-41c4-a910-94ac5bce3ce0,1/6/2020,5,884.34,0.2,
6c88fba8-1663-4e25-91ef-f3b5dc5a42e9,1/6/2020,5,310.82,0.05,
97c3d222-1b0f-47a0-b17f-47577da8f2d6,1/6/2020,5,608.68,0.2,0.11
11223282-f76f-4bbe-9c84-fb4cd2ecf7d8,1/6/2020,2,470.56,0.2,
243a2806-5e47-4f63-ae97-468a010ed332,1/6/2020,5,987.58,,0.11
e18fc241-73c8-4973-ac4f-ce4d106c6269,1/6/2020,2,336.18,0.05,0.05
e4abfe75-2cb3-4874-b84d-72d2b44f415b,1/6/2020,1,618.93,0.2,0.05
dbb18183-4f37-4ed1-a088-83d011e64d36,1/6/2020,3,397.33,0.2,
9a629bd0-7e31-4ca6-ab36-2c90442dce8c,1/6/2020,5,566.19,0.1,
68950c38-879c-4c1e-9d19-5a58bc50b92b,1/6/2020,4,214.39,0.05,
6a34688d-ca61-469a-a454-852d2fb88b59,1/6/2020,0,880.14,,
59ce02f5-14df-4de7-a0ca-a852a603c6fb,1/6/2020,6,899.30,0.05,
9f72aedf-edff-4565-8306-9cc564a5fb01,1/6/2020,8,450.26,0.05,
7e97185f-dcc2-4f65-a656-119f8992ec8e,1/6/2020,2,663.73,0.2,
78e01be4-493b-4342-9035-40139902f01b,1/6/2020,6,440.64,0.2,0.11
3c40cea3-1458-4b68-ba09-647216d7ad2a,1/6/2020,9,348.28,0.2,0.07
e335cd75-2c71-4cd1-b046-5e7cb0d3e1de,1/6/2020,1,458.61,0.1,
44522d8a-5039-41f8-82ad-0d29d418ed41,1/6/2020,3,710.35,,0.05
99a94011-ee2b-4904-b712-5d5790380f42,1/6/2020,3,118.89,0.05,0.05
d7f9de40-08d1-4f2a-bf82-5dc4f8e23e86,1/6/2020,9,324.49,0.2,
c9ab4948-797e-467a-9498-380ca43e1789,1/6/2020,0,278.55,0.2,
949e9f32-03c4-45b1-8442-1b3bb6ae360e,1/6/2020,8,515.63,,
d6eea853-5695-4a31-a842-2437cc284a75,1/6/2020,4,832.66,0.2,0.07
1f35c48e-3574-4b57-b6c3-f3650013f2e1,1/6/2020,6,426.84,,0.05
ac87b226-ebae-4f25-a060-cc02944503a4,1/6/2020,7,254.13,0.2,0.07
850d2e3c-b863-46d1-b9c6-25ec7f00c6f9,1/6/2020,4,231.83,0.2,0.11
2859fc62-efba-45ef-bdf8-4cb50c2297ac,1/6/2020,3,234.06,0.2,0.11
7584c92f-2bab-4c65-8a20-4008efa36fcc,1/6/2020,1,996.01,0.2,0.07
44aba75b-34cb-4a54-9bab-1fad600bd559,1/6/2020,5,721.00,0.05,
cd3cead5-fe5b-40ea-86d8-3c54798b141b,1/6/2020,8,711.64,0.1,
2ec4001f-d9f8-4d4f-b869-57de404f3e64,1/6/2020,4,443.93,0.2,0.11
fbc8752c-9281-4a88-9d87-5096ef5f81e8,1/6/2020,4,951.97,0.2,
b1db0e3c-a552-4946-a3da-88df69accd04,1/6/2020,7,317.90,0.05,0.05
d51dc703-06b9-4812-b0b7-d4bac2e85e1b,1/6/2020,8,312.39,0.1,0.11
3a35d4ac-6830-4460-97d8-f14fd32b93fe,1/6/2020,6,728.42,0.1,0.07
35cbeb23-d514-4949-9296-cb1580568f6f,1/6/2020,9,337.19,0.05,0.11
0e7610bc-7b2e-4547-a676-3a4062c454cf,1/6/2020,9,646.03,0.1,0.07
9d00064b-0a3d-4df8-b6bf-23b9d3d4bf00,1/6/2020,8,480.33,0.1,0.11
36bb9850-a8fc-45c8-926e-d11a00636604,1/6/2020,9,173.14,0.2,0.11
7840d8b1-b128-431c-92f8-88fce13ac027,1/6/2020,1,315.50,0.05,0.05
d405c888-33e2-419d-b974-1f5a2c20eba7,1/6/2020,0,284.77,0.05,
25cecfaa-7dd3-4e7a-bfb3-4f1fd1626f74,1/6/2020,3,520.98,,0.05
4b12a474-ddb7-4d11-8447-1fc66b3d7620,1/6/2020,8,821.90,0.1,
19a7b6fc-b131-4760-bd18-60437678f038,1/6/2020,6,801.34,0.05,0.07
cb8e8c5a-e1cf-4fd2-8908-44ccbc05f602,1/6/2020,5,726.23,0.2,
3a5c40f9-4577-4011-8e7f-42b39da27a5b,1/6/2020,6,513.61,0.05,0.07
f1893fbd-78dd-4b4b-a8d3-95cea06c393f,1/6/2020,7,491.10,,0.07
58af7ee7-5b4b-4e32-b902-7fbc4e3710a7,1/6/2020,4,115.76,0.1,
ec86db94-c811-47d2-9576-4c79268a8f11,1/6/2020,3,600.43,0.05,0.07
54fdc492-aa86-4471-89e5-28f8f465e018,1/6/2020,5,325.14,0.2,
04d8b7aa-b4f2-456a-b04b-709abc9efb83,1/6/2020,0,234.74,0.1,0.11
ccbf4f01-3305-4cce-96dd-60b3c7b2c7c0,1/6/2020,9,285.25,,
0d2c2d1f-8012-4ac5-ae91-bfacfbe37c3f,1/6/2020,4,763.55,0.2,
24fb9dd8-f1c6-4b79-9daf-bbfa8a23ea35,1/6/2020,3,757.09,0.1,0.05
243823b7-5058-4825-83fe-0504262c9fbe,1/6/2020,3,797.34,0.1,
fb9d1582-55e0-48f1-9bee-59033694ff9d,1/6/2020,9,228.06,0.2,0.07
ffe70a7f-e79c-44be-9f2e-e172e5f4ecbb,1/6/2020,6,820.88,0.2,0.05
f4181644-621f-4acf-98b0-7ab5119772f4,1/6/2020,3,820.34,0.05,0.11
ec959d2c-046b-4fa5-8a94-b8a406069659,1/6/2020,9,968.50,0.05,0.07
400065bd-e68a-457f-877f-54a22ecd4a97,1/6/2020,4,610.98,0.05,0.07
c24f963f-c372-445e-8ade-a86b98306a08,1/6/2020,1,687.45,0.05,0.11
3ba58ca4-26e1-4b05-b855-c6b79836d95c,1/6/2020,6,819.49,0.05,
7598692b-f41e-45d1-a117-adfcd8c4e2af,1/6/2020,4,632.62,0.1,0.07
4b81a5e9-4248-4f66-8d60-a73fac96de39,1/6/2020,6,664.59,0.2,0.05
84678d0b-9764-4fd2-bb57-9c08663b1cfe,1/6/2020,9,445.08,0.2,
dc2a9975-6a20-44ba-807d-98c5016d2715,1/6/2020,2,756.36,0.05,
358c5b4f-0898-4260-a397-dd07aadafb47,1/6/2020,1,340.63,0.2,
015d662d-e6bf-4d32-ab10-101b4f121022,1/6/2020,2,799.45,0.05,0.07
f6c7c4d1-81ec-4463-ab04-c3ac89f3a4cf,1/6/2020,8,520.79,0.05,
2bfd3d77-3c92-4a87-907b-0dc967c3efc8,1/6/2020,6,729.49,0.2,
230194a9-4d4d-4e98-9d14-d07c43e92498,1/6/2020,5,963.77,,
013c3421-3d0e-46bb-bbcb-f7ae2991f524,1/6/2020,3,900.65,0.2,0.07
54d66d0a-495c-46bb-8838-01e615578b9c,1/6/2020,3,594.60,0.2,
93c6ab59-181a-42a7-9ae2-144b7a2b9887,1/6/2020,7,709.57,0.2,0.05
75871425-2232-4f12-9032-e761e1400197,1/6/2020,8,546.68,0.05,
2422d284-dcd3-4de0-8c07-0ce195c3b662,1/6/2020,4,242.91,0.2,
2477b66d-c448-4ff3-8564-b09683ba62b2,1/6/2020,8,889.60,0.2,
9f91ea79-3313-42ef-a626-dcdea62373f1,1/6/2020,1,734.95,0.1,0.05
8ef54488-6f1e-4a02-936d-115c8f9a0643,1/6/2020,2,498.88,0.05,
db4e68f4-c471-477f-92f7-d8abe8f327ba,1/6/2020,1,645.87,0.2,0.05
3adc11fc-8dd3-4b63-a0c9-e1734fa95736,1/6/2020,4,943.12,,0.05
9b379e2d-e5a9-4e2b-bc49-001873a3fae2,1/6/2020,3,761.50,0.2,0.05
f91e2eaa-3327-48c7-a523-0599eb4776a4,1/6/2020,4,161.09,0.2,
1fcf09dc-36ef-49b2-b6cb-ab09c71a5b89,1/6/2020,7,576.89,0.1,
e54946bf-519c-4fef-ba9d-663223c51e86,1/6/2020,5,670.29,0.2,0.11
b93855d6-ffe8-4f20-b387-5f0f19838b4e,1/6/2020,8,846.60,0.2,
10b9f68d-a057-4d7e-b63b-50ca9b3de892,1/6/2020,4,544.60,0.1,0.07
f2de0136-56f6-41bb-af60-bb08e5f3f9e1,1/6/2020,7,730.87,0.05,
54ca4dd6-9566-4b30-9e72-02f1d275638a,1/6/2020,5,787.81,0.2,0.11
3eb021ff-41d1-40b0-83e8-f1d6ddf08936,1/6/2020,9,680.78,0.2,
e35ff53d-839c-4c02-a7ee-f57939232abc,1/6/2020,3,402.81,0.1,0.05
6200c907-cde0-4ca4-8189-158759b86a5c,1/6/2020,8,908.94,0.05,0.07
cab4927e-a2c0-43c7-9384-7cf310682030,1/6/2020,8,608.91,0.1,0.07
f59f2d2f-fc63-43eb-b6bc-4c38114a961d,1/6/2020,7,447.26,0.2,
ca89a7b4-5e62-4b5b-a619-13b6744c7c50,1/6/2020,0,284.15,0.05,0.05
4f49cb51-be01-46b5-9471-244bd45ca442,1/6/2020,5,109.29,0.2,
bc953e33-6e97-4bf6-8597-30b1e2e99db0,1/6/2020,9,812.68,0.1,0.05
779754d2-d9e7-44e9-9035-3ba3a7bdaaf5,1/6/2020,2,847.58,0.2,0.07
a054be83-fd6b-47be-aeeb-64a586065661,1/6/2020,6,929.71,,0.05
506f6185-ac9e-4061-9081-0a3236e6a8b0,1/6/2020,9,253.17,0.2,0.07
444ffc01-f781-483b-8d4f-690b12d4c2e0,1/6/2020,5,537.90,0.1,
ecdb6a16-0ef0-47f0-a456-d8ca8c7d2966,1/6/2020,1,878.40,0.05,0.05
96fbc1c1-634b-4f0f-b141-6e28b3ddd3d1,1/6/2020,2,487.56,0.1,
e7610265-1d3b-4a8b-8b9b-c3d67be7eb46,1/6/2020,3,617.08,0.1,0.07
3f08d3aa-4774-4714-89c1-f95df0dca50c,1/6/2020,4,315.75,0.05,0.05
356a6480-a3ac-4de2-9380-565d571080de,1/6/2020,4,529.59,,0.05
5108d547-26b7-4636-832a-f90e796bc322,1/6/2020,9,613.13,,0.11
54ade852-aeaf-41ba-a6e2-43efbbd699a3,1/6/2020,5,495.39,0.05,0.05
94b48b0a-e55b-4d3c-b1a4-117ccda14dbd,1/6/2020,0,365.17,0.05,0.05
37cbe787-4a76-4fd4-a38e-f9f7a8baaa6d,1/6/2020,5,428.93,,0.11
caff9277-a1b2-4845-a7b0-1552d03b4791,1/6/2020,4,556.16,0.2,0.07
8970c09d-833b-4df4-9f90-fabf8e760ae9,1/6/2020,9,806.30,0.2,0.07
a57e04af-2563-47ad-9718-158605410572,1/6/2020,1,335.13,0.05,0.05
5f6ff9b7-8117-426f-af42-8edbc75a3211,1/6/2020,0,273.70,,
3a401b43-78a2-4cb8-8816-c1417a4e93e2,1/6/2020,1,964.16,0.2,
cce5e0c8-37a3-4660-b08a-00b73266530f,1/6/2020,9,543.44,0.1,0.11
9d911abc-dff6-4790-a60c-aebb5f599fc1,1/6/2020,3,175.34,0.2,
114cb54b-0cdd-4f7d-87ce-639c5d8c30c0,1/6/2020,3,102.17,0.1,
46d069ce-7323-4a18-8548-a8fb52b18638,1/6/2020,5,549.70,,0.05
372623a9-df32-4f2e-81a0-30f72d3e7973,1/6/2020,5,262.38,0.05,
d6b27a68-8d87-45ce-957a-bcc46a4aee70,1/6/2020,8,553.70,0.05,
90e50c27-dd91-40c2-80cf-6ba3f7348628,1/6/2020,3,611.31,0.1,
6d513488-4438-4703-9e2a-b5b48fb0b4a3,1/6/2020,8,713.14,0.2,0.07
d3bf3b42-e43d-40e0-a00c-8a23897d0c3b,1/6/2020,2,696.64,,0.07
ef486895-6f7b-4ec6-8cc3-7610f8a597b8,1/6/2020,5,923.06,0.1,0.07
6c93cfc9-82fc-4fa4-8b16-7bd88e724b6a,1/6/2020,3,478.91,0.1,0.11
a9bf5560-9d5d-4fb5-acfa-815bb8870052,1/6/2020,0,144.93,0.1,0.07
b768cacd-6d29-4ba5-b4c1-f0a2c0f06ce7,1/6/2020,9,891.58,,
b15fe2ef-d15f-4920-86dd-8f30e61ca2ab,1/6/2020,9,935.95,0.2,
436c6813-f50a-4607-af34-5d10468f857d,1/6/2020,8,372.80,0.05,0.11
109adae4-1db8-45b3-bb65-898be5e15778,1/6/2020,3,290.86,0.05,
fb3079d9-ca67-469f-80a0-0012c47a1e71,1/6/2020,3,203.57,0.2,
47f868da-39ee-4c03-b72b-f57ace0addc5,1/6/2020,2,192.61,0.2,
21f703d9-0322-45d2-ad14-c44a4c320b9c,1/6/2020,9,768.14,0.2,0.07
52155923-4039-4106-b466-d20b53770152,1/6/2020,1,859.36,0.2,0.11
451d21dc-0923-4220-a267-9994a558c8d7,1/6/2020,9,565.09,0.1,
4b3416a1-33bb-42ae-b981-97ddedd32394,1/6/2020,0,248.16,0.05,0.05
6ed86c9c-c95e-4adc-a92b-871a5eb25846,1/6/2020,8,400.95,0.05,
aa1a16ae-c117-42e6-82a6-1ae80b7ab5fb,1/6/2020,7,608.50,0.05,
bad337e1-cfff-4417-b9e8-52a592b6d6a9,1/6/2020,3,241.02,0.2,
51f10bf4-6968-4abc-b3f4-42e09e81f799,1/6/2020,8,221.10,0.1,0.07
87d25bc9-d5db-4b6f-9f96-2944c0bd7326,1/6/2020,9,602.16,0.05,
3cff3be6-19f0-4d94-bb8d-8cc75a1608d1,1/6/2020,9,496.57,0.1,
7126ffab-8e0b-47d8-a530-d6996ecf1eda,1/6/2020,9,716.28,0.2,0.05
d22fe33b-4ba5-4029-a380-cc5f853ee2fd,1/6/2020,9,235.57,0.05,
e18e3ab8-e7f2-42ad-b428-4de725a7917a,1/6/2020,5,896.78,0.2,
39e9e965-8435-44b7-8240-06b8253e3904,1/6/2020,3,546.27,0.2,
3a45c274-f9d0-4eff-ab8d-443aa86e4ba7,1/6/2020,0,782.62,0.05,
b4d81815-e6f4-4f68-953d-8e679f268f2d,1/6/2020,2,857.22,0.2,0.07
8a82c3d4-22fb-4ca2-84c1-2c34996c5982,1/6/2020,6,963.98,0.05,0.07
2bc40d8b-d32c-40b8-a013-33c51e75768c,1/6/2020,3,789.05,0.1,
2fa2f40a-56b7-44df-8937-1e0ad7da4367,1/6/2020,1,608.66,0.1,
80ad87c3-9c87-4fe7-9a50-ad54e6cc3d36,1/6/2020,8,737.84,0.2,
0c44f432-75e2-4bf6-af5e-148b9b44dd92,1/6/2020,5,735.04,0.05,
89bd906d-5d19-4995-a60b-22cf3716bc06,1/6/2020,8,808.63,0.05,
a8054b00-bbcb-4993-b81d-27779830f263,1/6/2020,8,755.54,0.2,0.07
947564ab-6f5a-427e-a95b-88d711cf54ab,1/6/2020,6,677.96,,0.05
0d982aa0-05f1-453d-abb7-11e78127cc78,1/6/2020,3,367.44,0.05,0.05
abbd1e3c-7ad7-47a6-a45b-6792f06dde99,1/6/2020,7,834.28,0.05,0.05
fc7988d1-d9e1-49e8-a04d-39d4f37261ac,1/6/2020,8,364.03,0.1,0.07
0afc5035-420f-4b9d-8870-be1d578fd9c9,1/6/2020,8,529.05,0.1,0.07
22b8cc0d-6866-453f-a034-268c82718d9d,1/6/2020,0,255.50,0.2,0.05
2a78a694-862c-4a16-844f-6e79518ce8c6,1/6/2020,7,637.05,,0.11
41a30544-0b3b-42b3-ba3b-c8dc49e0b7f1,1/6/2020,1,214.48,0.2,0.05
f207840e-4660-4b25-a279-4a4bee482582,1/6/2020,6,304.73,,
fb1dd41d-29ad-4a08-9313-37ede25d57ca,1/6/2020,9,898.78,0.1,
baf97545-6e33-4686-9859-350c3c6c98e2,1/6/2020,2,167.80,0.2,
437c787a-8c32-405d-9ce0-4b4e1c6ce2b0,1/6/2020,5,617.43,0.1,0.11
ebaf751d-16f1-4bb8-a88e-b986990a7ac8,1/6/2020,1,435.99,0.2,0.07
3971d294-96ad-4d2f-8677-d689dbde4f8b,1/6/2020,9,266.02,,0.11
ee2b1f2a-6ab7-4c52-a011-f90cefc16424,1/6/2020,7,129.03,0.1,0.07
ad06610f-345b-4466-b0ab-9383a6cf37a0,1/6/2020,2,968.92,0.05,0.11
3c2ddce9-354e-4962-8cfd-6b81bec7c126,1/6/2020,4,429.49,0.1,
8933414b-3daa-4136-9b43-6ecda8d7e18b,1/6/2020,7,178.06,0.2,0.11
f9947014-7f30-4a13-99d0-57fa46106c58,1/6/2020,2,396.38,0.05,
d50f1059-e6c9-4b8a-8af5-612762dd39e9,1/6/2020,0,547.35,0.1,
94c39417-e374-402d-817b-c7bbf6d529a6,1/6/2020,0,667.88,,0.07
6130d083-e099-47ab-bb9c-6cdee9827593,1/6/2020,2,767.40,0.2,0.07
d12ca2dd-07e2-4ff5-af2f-28b39d678cdc,1/6/2020,6,172.67,0.1,0.05
a4250086-1837-4043-b055-b10a0c5c8d98,1/6/2020,4,230.45,0.05,
767965cc-d37b-4172-b267-4fb30125acce,1/6/2020,2,623.19,0.05,0.05
2a7aef72-839a-4539-9ccb-d6468f4ed6a5,1/6/2020,2,707.42,0.2,0.11
69283cc6-f92f-4bac-84aa-5fed75a2ffd5,1/6/2020,5,504.54,0.05,0.07
0617e697-7964-4825-a4cf-f833977a7863,1/6/2020,9,120.99,0.1,0.05
9f541527-43ae-460d-8801-273c1033de30,1/6/2020,6,675.66,,0.05
bf5daac1-cd73-46fb-a854-88f2fc9bd904,1/6/2020,8,948.93,0.05,0.05
53a251d2-d4a2-4efb-b2a4-70489e84a424,1/6/2020,2,650.71,0.05,0.11
ff8bd92b-fecb-4868-be2e-9a25d9d34afd,1/6/2020,5,413.73,0.1,0.11
fa3e14ab-2624-409f-b906-49f552a9b42a,1/6/2020,5,986.63,0.1,0.11
af7d188b-a735-4c81-9257-e1777db505a3,1/6/2020,9,536.71,0.05,
a0cd99f6-b09a-4307-b4c8-76b13dd3cc6c,1/6/2020,8,442.77,0.2,
88a7f89b-d789-4d43-a6c9-76b9d0249846,1/6/2020,9,351.59,0.1,
ea539abd-f037-43bd-bb9b-d87e76d54f51,1/6/2020,7,116.65,0.05,0.05
a62c9f4f-227f-4a33-882e-5ec1ee4dae9b,1/6/2020,4,614.59,0.05,0.11
310dd7a1-396e-426e-92e5-b82a64c0f3e8,1/6/2020,9,366.60,0.2,
02ab4f6b-6d7e-4754-84aa-4a783946ac1a,1/6/2020,9,341.67,0.2,
ea900bdf-15d6-489d-ade7-1cfd9584d2ec,1/6/2020,1,220.00,,
79efc555-1174-46e2-83c3-1d7147d447b5,1/6/2020,8,122.29,,0.11
f9dbfd43-a1ce-41f6-8d59-4eaf63ec90b0,1/6/2020,4,652.45,0.2,
3c04998c-e71a-492a-96d2-68ee6d8cdfe8,1/6/2020,2,758.53,0.05,0.11
8c2ae31d-fa4d-4a30-b64a-5b623dfc6ed4,1/6/2020,4,821.51,0.05,
b165a167-c1b3-43ee-96c1-9594e2aeea4c,1/6/2020,1,631.01,0.05,
1defd156-3040-4a1c-a2e8-db7fe9ed56b9,1/6/2020,7,600.26,0.05,0.05
45ab1183-d2f8-4d95-8612-840f181cadcd,1/6/2020,4,423.36,0.1,
5d4a00e5-8342-4e51-84f6-f55eb8e701a4,1/6/2020,6,680.82,0.05,
a567e04b-ae6a-4e6b-8ffa-d8e4e7aa2381,1/6/2020,5,601.85,0.05,
ca6c615f-ded5-445e-8d13-86af59949775,1/6/2020,1,903.08,0.2,
af2fc699-82a0-4aeb-9040-697db181aea2,1/6/2020,7,540.85,0.2,0.05
b9677c12-ab31-4101-941c-835b87b6cff4,1/6/2020,2,776.90,0.2,
df236a92-f125-4577-a2a4-0ef065177142,1/6/2020,0,854.12,0.05,0.07
fce5ff2b-c01b-4f59-9e7b-d5643bf8afc9,1/6/2020,8,713.68,0.2,
11264474-6aa1-404b-92b6-cc80fb2d20bf,1/6/2020,1,931.31,0.05,
ce8ef6de-28cd-4364-a75e-1f1b0ea5412d,1/6/2020,4,662.77,0.1,
1d58d0aa-43d5-4cae-95f8-d8c9081c7885,1/6/2020,7,118.56,0.05,0.07
c6d41223-826a-472c-9218-05108a232897,1/6/2020,6,587.43,,0.07
b15de586-525c-45d4-94d5-0bad950b9fa6,1/6/2020,7,393.07,0.1,0.07
7988448a-085f-4121-a08a-3aac26c57145,1/6/2020,9,481.38,0.2,0.07
15163cac-199d-4735-b52d-a6a74f1d6835,1/6/2020,5,823.39,0.05,
3bc7f254-afee-4014-a553-362478499f7c,1/6/2020,5,720.96,0.05,
433e3569-e20f-458b-bb14-43e674113571,1/6/2020,4,738.50,0.1,0.05
5aab10f3-0f77-4e87-a0e4-f4e04d776ec7,1/6/2020,2,255.80,0.2,0.11
625a93e7-6fe9-4e7d-bbd7-c552e2a8ce10,1/6/2020,4,136.70,,
e749470f-3f70-4be0-9d7e-2ae648bf48b0,1/6/2020,8,131.19,0.05,
f3f78b31-dcd5-4023-a62a-7618b144ee86,1/6/2020,3,467.92,0.2,
36d6ee18-aabb-430d-ad04-bc68a746e3f4,1/6/2020,9,983.88,0.1,0.07
513f4703-879d-4070-ba7b-eab4125fe52e,1/6/2020,6,700.72,0.05,0.05
cf394260-45f5-41c1-a566-db085ecf86b5,1/6/2020,7,180.94,0.05,
fc855eb3-b268-4114-acf9-a8e3b3c05bf4,1/6/2020,8,867.81,0.1,0.07
8d2f1e60-399a-4092-b58f-50ada771cc9d,1/6/2020,9,492.53,0.05,
4f69e22e-9361-42c4-8830-494ccd83cc86,1/6/2020,3,615.40,0.1,
686e7e74-25e6-4fa3-8648-05970268bb11,1/6/2020,3,929.18,0.2,
bfe68bf8-3158-4384-be8b-7eebc70356b8,1/6/2020,0,526.51,0.2,
1de29f46-156d-4b61-8226-25e4329b919f,1/6/2020,1,833.75,0.05,0.11
7bb1bd66-3f3b-4955-8bb6-436a7e725273,1/6/2020,1,618.40,0.2,
3989acc2-eb42-4ea0-a8d9-ac7232cab1a6,1/6/2020,0,751.03,0.05,0.07
3a7fe904-fe44-4fbd-a418-8c4174eb3e9f,1/6/2020,6,556.25,0.1,0.11
f0200810-b320-4bf0-a671-141d22932b84,1/6/2020,2,188.96,0.1,
cef077f5-5c35-4e2c-a280-defccfb1dae5,1/6/2020,5,740.56,0.1,
f2b53e7a-11b9-411c-a0eb-a7dda304b452,1/6/2020,5,310.08,0.05,0.05
de8dcc4b-cab7-4547-9e8a-0bcf5000a930,1/6/2020,4,227.79,0.2,0.07
9233b3d8-ca88-4ad4-817f-feb70d46d5af,1/6/2020,1,951.85,0.1,0.11
2b270f82-23c3-4539-b2ac-55158086aebb,1/6/2020,5,291.47,0.1,0.11
959571d7-0e72-4133-b70b-7d8d447b47c7,1/6/2020,8,469.51,,
0d5e900b-340a-4884-9f2b-c79e3796f15f,1/6/2020,7,197.28,0.1,0.07
4dab81fa-64d4-4727-b8b4-66913c78e64b,1/6/2020,9,779.30,0.1,
0793d8e8-df4a-44a8-b734-267071f9da13,1/6/2020,1,170.19,,0.11
61b907c8-862e-4a93-a234-6f0e11a8d9a5,1/6/2020,3,342.89,0.2,
c26a2194-9f45-488f-b0c8-997193c8ae17,1/6/2020,7,591.15,0.1,0.11
8fac2f13-92b2-43ee-85f4-b4fa1a6bf940,1/6/2020,5,307.80,0.2,0.07
2a3d7f4a-7c57-4cee-b77a-431deed6d2e6,1/6/2020,4,282.71,0.2,0.05
206ab7ca-d446-4363-994a-5800d19f3e5d,1/6/2020,8,153.08,0.2,
81564d0e-18b8-4d31-8670-0fd25409ddac,1/6/2020,2,748.22,0.1,0.11
d9c8cb2a-7fc3-4641-bc27-d572ee657ca7,1/6/2020,6,950.47,0.2,
bda64752-e6ce-4c66-8e0b-ba1694361d04,1/6/2020,2,455.26,0.05,0.05
45e3e55b-252f-47ee-b954-630f759d2a27,1/6/2020,7,491.93,,0.07
e3ac6ec5-decb-4bd3-a6e7-b92932f6c74d,1/6/2020,4,921.48,0.2,0.05
4270689f-1785-4f1b-90f9-a9dd0458e4a8,1/6/2020,0,361.71,0.1,
64b60afc-45e1-4833-b322-e6d0fcf2c68e,1/6/2020,5,619.17,0.05,0.05
21a5ff9a-7be7-41bd-bc7a-775e10070888,1/6/2020,4,919.93,0.05,0.07
a510a0ed-1521-4358-90b5-1561602ac626,1/6/2020,7,118.46,0.1,0.05
1d5163b2-9624-4017-8ed1-0b87c01fe290,1/6/2020,6,325.65,0.05,
62199d8e-bab0-419c-b724-0e20353b61d1,1/6/2020,8,306.04,0.05,
515750d3-b371-438e-ab07-8499d6108fd8,1/6/2020,9,984.83,0.2,0.07
df6ae63c-f3b7-4dc5-ad37-792be1bf07ec,1/6/2020,6,494.16,0.05,0.11
73b38125-5fcb-4514-95c0-ffe2ffbfc0fe,1/6/2020,0,764.41,0.2,
2e077595-5fd5-407a-80dd-7bc118457636,1/6/2020,4,131.09,0.1,
94853b04-db2e-49ff-80cd-e18ab32f66b3,1/6/2020,1,207.06,0.2,
b7529faf-0fe7-41e8-8f29-a8a513145717,1/6/2020,2,877.05,0.05,0.11
8d235b59-0419-4a1c-adc3-2383474d4190,1/6/2020,2,599.92,0.05,0.07
fe8b6dfe-8dd6-4cfa-b3bd-55526349e61a,1/6/2020,2,593.60,0.05,
83897915-7436-42eb-8755-f163c0b863d0,1/6/2020,9,717.91,0.2,0.11
3def38d2-1be3-444f-96f9-ac23260a8a26,1/6/2020,1,899.14,,0.11
0dc33622-eddd-40d6-90de-56da54ecfb2a,1/6/2020,7,698.27,0.05,
21aa220f-cd40-44b7-a4bd-7a5d69b91bcd,1/6/2020,0,258.16,,
b8d928cf-5a7b-48a1-a301-9a7d39b63989,1/6/2020,7,293.37,0.2,0.11
81a112ea-4b65-4861-b1cd-fe1716f00728,1/6/2020,3,987.00,0.05,0.05
59875413-b8d1-4c98-83d8-5ab2bdc4067f,1/6/2020,3,760.03,0.2,
a97c3087-c225-44d4-820f-f62d0f89471c,1/6/2020,5,842.99,0.2,0.05
afe24a21-6d89-42ff-be54-391c0c9136a9,1/6/2020,4,720.33,0.05,0.05
a01247d2-6133-4749-a93b-fc53bb3c38f2,1/6/2020,7,314.55,0.05,0.07
2b5abf1e-01d7-4c86-b372-6bb6e91b1d76,1/6/2020,6,112.78,0.1,0.05
ffec3cbf-728c-41e9-acb5-7893fd6da400,1/6/2020,6,615.46,0.1,0.11
f905e3e4-d4eb-4ee2-b3e2-a9946180ff66,1/6/2020,1,904.65,,
7ab0f91a-4071-48e4-af08-97b65da143ee,1/6/2020,2,164.57,0.05,0.07
ff0a860e-e058-4252-a582-ea573837eb5e,1/6/2020,5,219.36,0.1,0.11
8fa6a145-b8d1-412a-89b3-42c759674945,1/6/2020,3,256.45,0.2,
e8541583-2fc7-4b82-937c-4bb46c6e7a53,1/6/2020,2,123.02,0.2,0.07
81de6aa9-8b6b-4270-8bbc-c5fe343adb72,1/6/2020,6,167.90,0.1,
fecc3494-23e5-4866-b7bd-bf8ad91b4b4a,1/6/2020,8,823.97,0.05,0.11
6f9faa1d-cff0-49a7-a6f1-e7eb24b5386f,1/6/2020,1,263.52,,
fb43b3a6-42c4-44a7-8e53-31d14a0bb366,1/6/2020,6,586.79,0.05,0.05
cfc7d2c8-45d9-495d-8c00-28406429fd5d,1/6/2020,6,873.27,,
d14f2529-adbb-4b24-8ad1-3ac917ca623b,1/6/2020,7,962.43,0.2,
