user_id,event_datetime,product_id,sales_value
a9723089-1b14-4d1e-88d5-efd2461425ee,28/5/2020,6,446.45
efe8ecc0-1d5e-410e-b071-d8532b6de6ff,24/5/2020,5,262.84
70467ed2-f216-448f-b6da-d9498aac435a,27/5/2020,1,366.29
fcc478e0-26e0-420d-8212-5a655a913cba,22/5/2020,6,354.75
58dece6f-9c5b-4d5f-98a0-7756194637ee,24/5/2020,1,459.73
4df46e0c-6127-4a1b-93e7-ca43a17a0532,27/5/2020,4,572.54
c688c343-3add-4c7e-a51b-793284a079e2,29/5/2020,1,387.70
4ae9932c-7bd1-46c2-b2ce-aa360a012a6a,23/5/2020,5,603.67
d1b30935-80f5-428c-8510-097d6c1e8754,22/5/2020,8,353.91
f51c5f72-3970-4001-9073-cd7cf50445af,26/5/2020,1,123.28
4867fd06-79a5-4af8-87c5-13f336b8e22b,29/5/2020,7,471.11
555b23ea-875d-4e58-be31-f358269dc8b7,25/5/2020,1,739.26
6d5765cb-ebf6-4464-bb70-cee732433a9f,29/5/2020,4,300.96
fbd946ad-20fd-4358-9547-28e0f5d2533a,30/5/2020,2,753.84
addfeb6c-6c5b-4d7d-a225-42f21f3f87a1,22/5/2020,9,618.06
e994d535-ba4e-4d07-abc2-97f8d67fee70,21/5/2020,5,712.07
e11d3495-8e92-4c94-a50f-848140c7d768,23/5/2020,9,663.80
ece91a7f-64e4-4711-bcfe-9658db56ad56,21/5/2020,8,699.40
50d2892a-45d4-48d3-ac98-1e7f4d4abcec,25/5/2020,1,296.41
ebee05b2-2a6c-4406-822b-323ca02c217d,22/5/2020,3,758.33
fb38b250-70fa-4005-a316-5b48abc26534,27/5/2020,4,503.96
3ffe7ee9-a5c1-430d-b047-8135f4fa3aef,27/5/2020,5,549.63
7a1fe0c2-97d8-4964-8acc-e407c7caad5e,24/5/2020,2,597.69
529cab49-0b9a-47e7-9291-02604e3e11bf,30/5/2020,3,417.01
b8aac908-71c9-4b77-acaa-9975087371af,21/5/2020,1,525.14
e83d52cc-cf97-4e44-8898-5b1da0f549a7,27/5/2020,4,755.18
6c04ad57-34f2-464e-9277-defe2b6d28d8,30/5/2020,7,112.18
a75d502e-6b5d-4558-af4e-e566a3d0917a,20/5/2020,8,690.32
077d9a1a-02a3-4fd8-a9e1-09be278c93e1,26/5/2020,6,483.78
0e3f7bdc-8343-46cc-9c2b-17b7ea064f7e,27/5/2020,8,185.04
a511331b-3405-4f7b-92e1-ddf4db585d86,30/5/2020,3,835.72
67085c68-7250-4b59-98fc-850d83d1296b,21/5/2020,0,723.37
1d8bbd7c-47dc-4cad-9e37-dd7f79e57e2e,23/5/2020,8,133.07
8920c376-c273-4779-96fe-0187487be363,21/5/2020,6,664.15
16f0dbac-cef6-498a-b98e-2507ff64e445,21/5/2020,1,632.64
afca4917-551a-4ecd-b9bd-1a6fe8f6f53a,21/5/2020,2,840.07
e1089629-c4d6-4394-b220-062a34fa73fb,25/5/2020,2,458.66
e8444b11-06bc-4f31-9443-dab0e6b4c956,24/5/2020,5,137.59
6dc6aca4-f6de-4438-829f-7cf1a5b5fd43,29/5/2020,4,307.90
3584a0d5-e217-4e95-a204-1e5860d67302,22/5/2020,7,375.10
94811692-51cd-487e-ad15-e48fec1975c4,26/5/2020,0,784.78
931a8d7f-d2d4-47ce-9ccd-b437754a9ec4,20/5/2020,7,298.88
67448c6b-1f12-4035-af99-d590aebceb13,27/5/2020,9,733.63
6724b930-6918-4a9c-b5ca-4229d527bbf9,29/5/2020,1,403.57
2d52b3c0-ef42-4d8f-b931-37d0d7566529,27/5/2020,0,181.47
27d48469-8a96-46c5-ae3f-4ee81b60358b,26/5/2020,4,876.90
a86905a7-836a-441a-a3ef-ab907fcee79d,24/5/2020,6,728.20
8827caf7-77db-48e9-a489-53b90d92eed0,30/5/2020,2,926.06
79c45da3-e86d-4405-846e-c1ce0732505c,30/5/2020,4,442.74
61b40d89-0368-4ea7-bad0-a3c3a7b9c9ea,24/5/2020,7,834.34
8cfa8b8c-b36d-4577-9162-3cf07c888d2c,26/5/2020,7,659.79
5089c248-d6c9-4e26-8274-206ef905806c,24/5/2020,2,220.99
9ebe3fec-cdf0-48bc-9718-4d11bba43e69,23/5/2020,5,410.00
2869192a-6449-4be1-8be2-4851c78a4eaa,20/5/2020,5,955.41
58c15119-6f02-4ef8-8d32-4d129dd18c68,21/5/2020,8,567.22
41064a25-7774-4146-9276-31a2ea59fe89,22/5/2020,3,687.09
2ed44288-0fe9-4161-9aca-0f939e9df1e9,26/5/2020,0,483.12
f2190188-2be9-4597-829e-da8021830474,24/5/2020,3,527.32
c38675ad-fb6a-4f54-bb0b-ee43f8cf2581,29/5/2020,5,249.06
b7806bb2-3f1a-487d-984d-e01282cd9fc7,27/5/2020,5,276.69
58dfa2ec-e5ee-4e4d-a0fd-ff8ac2e6503f,27/5/2020,0,798.28
7bb8c45e-3c5a-411e-8de4-2caa9e339db3,20/5/2020,7,338.31
d3f2ccbb-6972-4a06-a21e-ea62d940a1ff,29/5/2020,3,113.06
dd7ae967-e4da-4d09-b96c-d524f39d9001,28/5/2020,6,194.70
ef22a171-6b34-47e7-86d6-ea6aef4a6886,23/5/2020,2,991.61
e1ec4a19-ea0b-4576-a642-3b519eeec5c7,22/5/2020,3,314.19
7b0375c1-6691-42b7-a57f-965a93ed0f99,26/5/2020,8,774.95
06ac9531-24bd-4340-b4a0-47cc5ab9c8ad,22/5/2020,5,803.22
830b266b-a61b-42ae-9827-5eaaea9c7057,28/5/2020,3,796.71
8915e09f-3b65-4c55-85e9-0dc8528f7f31,21/5/2020,3,516.34
a94c3d6f-7506-41f6-8cb7-aa5a2f22b490,24/5/2020,7,112.94
9240c304-44ac-4383-ad0a-f7d6dfc20937,27/5/2020,6,158.05
fd2085e0-b790-4ad1-801a-036c739d5247,24/5/2020,1,503.43
88d583a8-357e-42f9-b3ef-abbdadd4eaa6,28/5/2020,7,591.91
36720226-1677-476f-befd-2d7bc5e4a6c0,27/5/2020,4,236.20
c6aef0b5-60c4-4cb3-b6c2-ba6512ec1b75,29/5/2020,7,337.66
92d0a8ae-288e-4e5d-a9e6-ae9a379c14b4,23/5/2020,6,521.12
927b86b6-cf06-4836-9d3f-cb3fe9114067,28/5/2020,2,715.00
ba7ce2de-9f50-4400-aeba-25af8aad1d70,26/5/2020,9,147.79
91cbcdd2-a971-4f9c-9abc-3e477f2fd190,29/5/2020,9,473.42
ad0e231d-578d-4036-9198-8f3a9b34cafa,20/5/2020,6,544.33
be39f7a7-500c-487a-87cd-58b521521858,30/5/2020,8,652.45
201177dd-6faf-4570-9c0e-e9c14ab35363,22/5/2020,4,811.22
35df3fbe-5b46-4d4f-8575-8c1abc872762,28/5/2020,1,123.03
2afc5b89-7657-4d33-921a-c69beb0dbed3,25/5/2020,8,487.67
cda2816f-069e-4624-8153-d3c59f34771e,25/5/2020,8,180.88
c8abd1b8-8135-45af-bc34-7bfa785bef25,25/5/2020,8,574.27
6944f8de-0408-4c2c-83b9-81ebe1f1b498,22/5/2020,0,856.12
cf56caa3-474e-4873-825e-bcbbd884aec7,29/5/2020,5,720.02
027ca4f0-a439-4e0d-88e2-5994ba70bbf4,23/5/2020,3,935.20
62757cc0-72c8-4897-9394-2d85e1e10dc6,20/5/2020,4,913.71
9d9e7b36-dbe3-4ffd-8e8a-ac0806817336,29/5/2020,2,258.49
a88572a5-e9bc-4b68-b34e-4f18130e4d39,27/5/2020,5,308.81
7730a710-80f1-4f90-b014-bcf88d3940d3,26/5/2020,3,806.51
d6309a9e-98c2-49b5-8a07-cf3289087d9d,30/5/2020,8,705.74
99421bfa-35bd-430e-974f-f6249643afdc,22/5/2020,7,380.27
a22cbcbb-7dd2-4f40-957c-1288c27f41b4,23/5/2020,5,819.78
4b4eb75e-3166-4c7e-b466-5e99298993d8,26/5/2020,7,869.77
c6599436-3ec1-407d-aa33-70980c42b407,30/5/2020,6,327.97
12540e40-0845-4e53-b354-89fdbf3d8fbc,26/5/2020,1,114.51
29fcecdf-e267-4200-9f6f-c680ff5bfb65,30/5/2020,1,578.41
81af3b8d-2d70-4827-ba2a-0572709effa4,24/5/2020,3,313.13
dc0d513a-3bae-4143-8242-14d713dc3748,30/5/2020,1,808.71
e0d09e53-94af-45e4-ab89-fc75e9c89b16,30/5/2020,9,731.23
823b3864-d289-4c07-b156-ec51527fe681,30/5/2020,9,739.94
e3297c7e-50d9-446a-bc1c-b47ce90d9ee8,24/5/2020,6,805.35
319b8c0b-3137-46c2-ab6b-009c2dbfce65,26/5/2020,4,813.02
75599e13-8468-4bce-9b90-f1226fcc1197,28/5/2020,8,853.24
879ddf7e-56c5-46c6-81aa-620ecdb01c39,30/5/2020,8,388.70
3d02f891-283b-4f53-80a3-cb656dade9ab,24/5/2020,3,790.01
ba237efa-2342-40f3-9e5a-ab5abac165eb,21/5/2020,8,547.76
96a63563-9d6b-4500-a0d1-ca5fb896f8b2,30/5/2020,7,279.09
d5125e95-c106-4324-b9d9-8b4018658ca1,25/5/2020,2,993.06
4c50072f-124e-4776-9ee2-10ffef84fc10,30/5/2020,2,306.77
ba4e1d00-f073-430e-9afc-35d0516b66ee,20/5/2020,4,380.92
6956b013-fe8d-4c70-8f3c-7fb3ef5d59d8,28/5/2020,4,186.29
69970677-71a6-4181-be1e-bfaeffd4ea1a,21/5/2020,6,767.71
5d3f3e8f-2398-43aa-bd0a-d53dde852665,20/5/2020,8,273.16
15543b39-a785-49e7-8cb5-79c43d785f92,24/5/2020,0,619.28
6722e79b-5782-4e14-aa05-95bf758c3ec3,29/5/2020,7,635.54
ec34137f-495e-4fa1-bd68-f632c5518f7b,26/5/2020,5,885.93
c38b7131-cc2f-4fec-8b50-b373af0083a8,24/5/2020,4,551.18
ecf8962b-127b-4679-969d-9b1a029c7731,29/5/2020,0,796.39
8dd63724-c233-47c2-a76f-8d14887b2fa4,25/5/2020,2,601.78
5e487a96-2893-4b0f-8dee-004f2d6e9e1b,25/5/2020,6,583.99
1367fb55-4b2f-4dd7-8bc2-dcfaaf22a305,28/5/2020,4,822.52
c5b43675-0820-454b-b8c3-af034f573489,29/5/2020,9,707.32
b65a86df-2b98-407f-9ddb-368d18808a7a,25/5/2020,6,347.28
29e48dac-9e34-4b1c-9fc9-0e17e43748ee,29/5/2020,0,678.04
40b42336-b130-44a3-ba68-2a3215db3d37,23/5/2020,1,560.53
d912f608-c753-42d6-aba9-53cd3ff31414,30/5/2020,3,488.10
6cf911fc-e461-4971-8165-3861e57e8ec2,22/5/2020,4,291.42
36494e3c-bdcd-49bc-a0d0-4cda589fba60,25/5/2020,2,877.16
ad170183-e174-48f0-8c80-614fa83c9bff,24/5/2020,3,744.66
26f17605-d21a-4011-a6cd-cbeef3477a71,30/5/2020,7,153.52
ddec8fb6-2c2d-4af0-98e6-11707e7be7ed,30/5/2020,4,484.27
5cbb7c44-ad19-4aae-b520-19f7438fc95d,24/5/2020,2,138.08
b02a2311-c91c-4dc9-95e4-f65b6d2588f7,28/5/2020,4,511.98
b61d3607-ae89-4011-a6b3-f5751c92fc3c,26/5/2020,5,829.06
c738539d-2069-4415-8aa4-791ed9f02c38,26/5/2020,2,116.77
8c396ec8-044b-4806-81cc-c7f250d60ff4,28/5/2020,7,333.35
00363384-f7d5-4bb9-a3ff-96ca8846a557,29/5/2020,5,261.82
d3d11c1e-f185-40fc-94f7-f5b424725a49,27/5/2020,9,584.33
bb01fdd4-99d1-4f28-b374-add5621d4818,21/5/2020,5,131.51
a2fb8f58-a989-4ce4-9c51-3d455ded4f1a,29/5/2020,9,905.82
1ec44a9f-a913-44d9-a1c3-39613abe6ef1,23/5/2020,9,382.76
e44c89b1-5f24-4d8a-997a-9e21a2f2836f,20/5/2020,0,459.85
b889456f-5f1e-4214-ad9d-b34d0c752c36,24/5/2020,0,459.38
64492ddb-9ebd-4907-b423-5c62eb4aabd6,30/5/2020,5,905.19
a71a8bd1-fd5e-4b2f-ba55-eb5d568666fd,26/5/2020,6,853.13
be34015f-8ce6-4fa7-b290-22ca789e72aa,20/5/2020,5,712.21
60174d7e-244d-4300-b283-8cd80982cae5,26/5/2020,6,129.64
2ca6c9ba-c3aa-4862-8048-02f681210e86,24/5/2020,6,104.33
094896ee-f10a-439a-9a9b-427ecc3a9c77,28/5/2020,1,686.15
af22d544-7d8b-460b-aca3-54584684e305,23/5/2020,4,530.54
97a31c91-0111-4881-a389-4781f2b857b4,29/5/2020,9,562.75
35a9345c-6741-41c9-8145-119c4e473018,23/5/2020,4,816.49
f151d009-92c9-44b1-bed9-5a2ad6826d9a,27/5/2020,0,538.33
a99214e7-1419-40c9-ab6f-877e3415c077,27/5/2020,3,815.33
c3c0e807-55e8-4dd8-93aa-27ea132af7bf,28/5/2020,7,429.93
ca8f749f-af23-486a-a11a-a992335cb0b6,23/5/2020,4,182.82
a25dd017-a627-4273-8ec0-641e926c6218,20/5/2020,6,210.01
51cb994b-c4a3-4a8d-8ac9-645c53c76def,24/5/2020,0,618.46
77211782-39cc-45f9-8938-5eddfb4f6045,26/5/2020,2,471.08
7cb4eaad-79f4-40de-a91b-aa64372dde93,27/5/2020,7,774.51
9ce71b94-5a29-475e-9cef-c37bff65f7d9,21/5/2020,7,704.35
6b4b3517-07ca-4931-89fd-61f8613f9f69,30/5/2020,7,277.33
6280a918-bd01-4860-a5b4-d31f1ef1d45b,28/5/2020,0,959.27
5ef079d8-2ed1-41e9-a1be-9dd98599e619,21/5/2020,8,283.93
ea3a6be2-f9ea-4fc6-9f99-e02271ed430e,25/5/2020,8,924.09
c0632328-e193-4692-8124-47176950649a,20/5/2020,6,645.48
5c81cba0-4a3a-4344-aa35-054b16c3f335,23/5/2020,4,744.88
c55a6af2-2aba-4fa6-b3cc-94dc82442b5b,20/5/2020,1,651.84
faac955f-2b38-473b-bcae-2a549ff5cc96,20/5/2020,6,673.79
37465f6f-80db-4868-9a69-c3262a7cd862,25/5/2020,4,822.26
dd7530ec-00f0-4e7a-a8ae-0d5ba339479b,21/5/2020,9,935.83
0f989bca-e009-4e9a-a663-69c1388a9a1f,25/5/2020,6,815.45
fa8633ae-574d-460f-b39e-d3e298504c37,30/5/2020,7,453.60
2e3ad980-6a12-4b50-9513-73d4b4509e46,20/5/2020,5,784.24
bbce1bc2-1baf-4c43-962a-227549b07b73,30/5/2020,3,583.55
e8022497-8511-44f0-a19b-67bf783b9a21,21/5/2020,7,287.58
0abfa028-3334-426b-ad3f-1fe199405f22,20/5/2020,1,588.99
cfc4c954-2e3b-46ed-b1b6-4a63404e0f23,24/5/2020,7,597.56
e2a97c2c-937b-4d81-b2d1-ca5e4f11dc33,21/5/2020,6,841.06
664423b1-41a6-4c83-bad6-11c2f8d1f805,29/5/2020,3,319.83
d8b80d25-87de-4eee-a16d-4cd654ab3058,23/5/2020,7,377.27
c040a1c0-4f9a-4059-9563-08b8e83e7ee8,29/5/2020,0,847.04
37bdbb39-b565-4660-b3ab-0419a985f9c4,21/5/2020,6,808.64
10f9b73c-896a-48cb-8ff1-a3f40d33dab0,29/5/2020,7,461.30
8fda889e-c9bf-4caf-a841-ece98327cafc,28/5/2020,9,322.70
5b546954-849a-4ae5-9096-745c2ad2ddd4,20/5/2020,5,729.64
02e66cd4-4327-4532-8956-d5aa6f1e2f97,28/5/2020,0,376.21
d02a43d1-6aad-4abd-b6d6-5e78d4e22657,23/5/2020,9,468.12
8940eda7-5c71-4b9c-96cb-9eba9265c19e,22/5/2020,9,974.49
33052f8a-1674-438b-9521-c71f90d23ba2,26/5/2020,0,828.67
7121a1d5-090f-4dc4-a51c-18992e21e949,29/5/2020,9,233.30
2097295d-d1b1-4ff7-a25f-ed1dab894219,30/5/2020,7,139.47
d9616f61-a1f1-43de-aed3-e5de56f4fe46,24/5/2020,8,169.61
2ddce3e9-b2e4-4093-9fce-49fa12372462,25/5/2020,0,434.78
1219a7c0-8863-478d-adb4-144a7b10f950,28/5/2020,4,588.50
b1aa0928-e723-40b6-9dd7-c3008f70131e,29/5/2020,9,120.73
a9fc6525-7c48-4776-9229-3629d3c2feb4,28/5/2020,0,947.32
00bf8489-2870-45f7-93a0-73a6c88aa35e,27/5/2020,1,104.42
823af588-6752-48b3-b729-44ecf29dcab6,25/5/2020,8,810.99
15339ac0-95a2-4fc7-ba12-4fb744924d3a,24/5/2020,5,456.43
079e3a80-8d4b-42e3-84e3-131cfb59b855,29/5/2020,0,554.78
aa35e0b9-c491-4ed5-855f-0ccd5760b78c,30/5/2020,0,114.11
0eafed2f-a02e-4e22-aadc-a8dee0ebc020,21/5/2020,3,478.66
edeb5ac3-ae24-4c63-a2b2-c1c88a5a6aed,27/5/2020,0,419.39
23e10d96-88b0-479f-9c46-751ac1ae7b78,24/5/2020,3,813.11
a2c459d2-d12b-402c-a34c-d654b9a509cb,21/5/2020,3,551.26
c085a11e-32d5-484a-aefb-4d58f3b26247,28/5/2020,5,747.64
a9ac1af6-9a3e-4efa-b500-789b483e356e,25/5/2020,0,542.89
a01a72e3-b360-4010-a114-d8dba3a7ebc5,22/5/2020,1,905.83
f15e36d8-3b3d-429a-a496-ae5cf9d79c55,21/5/2020,7,647.33
3a412ff5-abd8-4014-a9ea-6b390dc0da62,21/5/2020,5,409.96
85d28d24-f1ad-4fe1-835e-c850f1d40faf,27/5/2020,8,482.55
e0c854ef-8141-40a3-899f-736b47a23e7d,27/5/2020,2,145.94
1e897c12-7e65-4c56-b66d-cb17435bdaba,24/5/2020,8,684.04
4928c64a-24bd-48ff-9ed4-6cab0886094e,29/5/2020,7,920.47
3379142d-4e9c-4269-9b48-234858e58cdb,20/5/2020,0,737.00
0d12966c-c939-4e8b-b98c-5c490f9a0aed,22/5/2020,2,101.86
86fb46fe-666f-4afd-bfb6-6022b580aaff,26/5/2020,9,120.27
ee9d9a6e-fa24-4150-947f-d443365dede8,30/5/2020,5,501.98
e50e71f0-3edf-45ea-ae16-85c2744e192e,27/5/2020,0,942.72
a4636309-6eec-418c-9621-4839878b83fe,25/5/2020,4,355.04
c5a4f560-333b-4c38-89e8-9e7525eba55b,23/5/2020,6,913.54
a704a4e1-025f-497c-9e98-cc9ee2797efd,20/5/2020,5,687.73
1a499dca-e0c8-4e52-9207-84e1ac22dcb2,22/5/2020,3,240.75
e680dfa2-2124-415c-81fd-7073fc5acbb0,30/5/2020,6,386.52
813a86a9-cbef-4938-8933-dfa689523e5f,22/5/2020,9,969.75
7fe30b47-6ed3-42af-9264-d5c36074158c,20/5/2020,8,930.79
60874c88-0262-4e3e-865b-89b0ef9f2161,25/5/2020,7,900.79
4fdae027-b726-4fbd-94eb-fb9c218c21f5,29/5/2020,7,525.60
0a198192-e3be-41a9-9c6f-1f760b0b6c42,27/5/2020,7,283.53
a36a48c6-39f1-4d8b-9de2-32c0908fb8bb,28/5/2020,3,586.67
4633b506-f224-40fd-b003-df6d7fc0629a,29/5/2020,7,854.32
06708ce5-fdbc-4ac9-b0ae-87c3f8d59bba,24/5/2020,3,807.06
7880d09f-0b77-4841-bf90-557157d267cf,24/5/2020,6,764.78
e9f86f7b-adba-483e-be75-23f435b7576e,20/5/2020,4,296.82
cf02c4b7-3521-453f-9155-0c049a41156b,26/5/2020,8,236.55
c663cacc-73f5-4bb7-b1cb-ce74605f9ac2,22/5/2020,0,563.74
b5c7790e-1907-40d7-9f90-6a9e32a9eef1,23/5/2020,2,155.80
3853cb11-bd7e-4cef-82b2-b642673b94ff,29/5/2020,7,452.22
6d19898a-7f52-48b3-886e-c55f5502c15f,30/5/2020,2,538.97
fc819427-c3f0-4d43-bb67-ce912e9f83c8,24/5/2020,0,688.38
60f49121-667b-4ab0-9e69-60f59710a3c7,22/5/2020,3,411.10
7a723b88-b62a-472a-a051-f448f89c546b,22/5/2020,0,756.98
7e3f2f78-c476-42ed-9ecb-a7c0953b86dc,27/5/2020,9,460.48
d480923d-5291-4566-9fef-0a4d2aac4361,27/5/2020,0,217.60
e56655c5-cd89-4fec-8657-189d63e79b8e,23/5/2020,8,294.06
653ae178-035a-46f1-9e9f-c0fed00ea9f8,23/5/2020,2,174.14
129c9883-9879-4362-b3d2-d080d704784b,27/5/2020,1,920.35
0c960d67-6ab9-456c-a664-4673f0985122,20/5/2020,7,916.70
0ffd5576-3066-4445-89ce-ad9e4da46a0e,21/5/2020,4,245.95
881f6b86-06ab-47b2-9656-0bd98648b7f5,20/5/2020,6,260.39
080467c7-8822-4810-977d-aa2dffa1f43d,21/5/2020,6,301.32
c2caeaf8-18c8-41b3-a5c4-d331a4b03a2b,22/5/2020,3,333.01
8cebcb1d-04c1-42dc-bca2-49121f866f5a,28/5/2020,7,413.96
9665d530-017d-4cce-b9b3-f27f573cdc3a,30/5/2020,7,808.96
8c874d47-4478-45af-a9eb-27b4648cc0e3,30/5/2020,6,976.16
58163621-46b1-476d-9df5-317cf5f7b20a,27/5/2020,7,464.55
237988b8-11a3-411e-8417-80910f946bc1,21/5/2020,2,638.80
c17553d5-a9e3-4585-9d73-76198067a05c,20/5/2020,7,524.82
3094fdda-8eaa-4580-8634-9a4020774a35,26/5/2020,0,301.20
90339a7b-2ee4-44c3-a6a2-0977c5c705e2,21/5/2020,4,182.76
73097730-8f2f-4de5-850c-14572d1144ca,24/5/2020,8,597.42
d2f3fc68-8a74-40d4-b0c6-6cbc1d204a5f,26/5/2020,7,521.50
40c63222-fbbf-4eef-b2b7-1cb6ae473814,22/5/2020,7,799.51
f1fb8719-1d60-434e-b059-f077fbce2371,28/5/2020,7,307.74
d3222e98-2a71-4b4b-a560-02f742c8c4ab,20/5/2020,7,955.19
4006b010-5b08-4766-bc98-f2c7312def07,22/5/2020,8,167.90
271e8728-e068-4ce2-ab6a-683a874838dd,29/5/2020,1,460.59
d83b01a8-edfe-4024-ae21-27b65ddd7226,29/5/2020,3,845.61
1f677a26-b9aa-4dd7-8f80-ad9722696a42,24/5/2020,4,186.16
f86f3086-addd-47ed-a763-d45d6bb31b19,23/5/2020,6,258.42
9dfee661-70c8-414a-995f-eb4ffa903354,27/5/2020,2,928.49
fbc1efeb-18fd-45e3-9ded-ba6bab7e73d2,23/5/2020,0,306.31
c0d43952-0184-4998-96b7-29a473992806,25/5/2020,9,632.75
5b9fab72-5092-4bf9-9488-7cf7cf8b2c92,25/5/2020,2,850.36
90ec49fa-7e29-4638-9aa1-c4dcc0651e31,20/5/2020,7,597.62
e416a294-c9ba-4198-9541-24fda31f9c14,20/5/2020,6,118.88
a70f7019-1561-41ab-b954-e45ac04a02d8,29/5/2020,7,908.03
0cec8a97-e73e-4c1a-864c-385c008d78be,23/5/2020,8,319.98
277fb2ca-da37-4506-a4ae-dc28bd823cb4,20/5/2020,0,924.47
f18c3ff4-6be8-4878-9947-11a448086f75,23/5/2020,9,893.34
2894a6c1-b2d6-491a-a539-0be7ea7171d9,24/5/2020,7,358.03
b1d0ca8f-d26c-4102-b13f-c065e24cbda7,26/5/2020,6,838.61
b8432408-2a2c-4902-8239-28ee751411db,26/5/2020,3,974.32
060eb4d0-6e49-4f9e-bdec-c29ede484c4d,28/5/2020,2,323.86
e5ebe8fe-623e-4198-b201-aeeb0af9fca0,20/5/2020,8,338.82
52dd4f12-b5e4-49bf-97b1-cf5469a951f8,29/5/2020,7,236.26
82d86d81-164d-4e25-9093-12e7b1e9654b,27/5/2020,4,726.96
c072cda7-18c4-4914-bad6-7fb79cd209a1,22/5/2020,5,360.33
1abf7247-e361-4894-98a0-fd62560892f4,22/5/2020,7,826.57
649e575b-19f3-41ae-89fd-758827b83393,25/5/2020,7,398.34
4fb30eda-1725-4bb5-a414-3ca3162e2961,24/5/2020,6,753.85
8fea7e08-2f20-4656-9747-4c60ec67a839,26/5/2020,7,305.80
10496a74-29ec-4348-8db6-b6e10d466ba1,23/5/2020,5,808.67
5c9aa92a-53a3-4797-b113-7fee131cf36a,20/5/2020,2,703.62
e5efe305-351c-4448-9c44-6a05019dc5ae,30/5/2020,3,111.14
3b5a840f-1318-4955-8214-c198d037da4c,22/5/2020,5,618.71
9f27e84c-3e04-4a6a-8afc-a5823ab03629,25/5/2020,2,550.74
