user_id,event_datetime,product_id,modified_sales_value,vat_rate,discount_rate
e0ee3e68-b7ce-4ae6-81f4-f2d305940d03,5.6.2020,4,875.17,0.2,0.1
bbc3b2cd-92b8-447f-81bb-1effb8d21267,5.6.2020,7,582.73,0.1,0.2
51c5d71d-9460-485e-990b-e761e51648ba,5.6.2020,7,742.15,0.1,0.05
8df70199-3b23-4aa4-9d0c-c6792e938691,5.6.2020,9,830.14,0.1,0.1
ab4c1c67-f330-4a56-8ee5-886b999b1f0b,5.6.2020,5,526.32,,
5701b003-5afd-4db2-9a04-ec5b5de9537f,5.6.2020,1,272.31,0.05,0.2
0cf8fe52-c27f-4e21-8094-ce4eac85bcb2,5.6.2020,4,187.82,0.05,0.1
f8aff635-05bf-4e04-b0d6-b2a500e61cfa,5.6.2020,5,828.90,,
fdb8ff8f-f94b-4c58-b7cf-b219c26dc638,5.6.2020,0,284.44,0.05,0.1
499c6136-7c14-4335-96eb-790a2c070ae7,5.6.2020,3,651.39,,
b1f72125-925b-4aa5-8d47-36b20267c2a0,5.6.2020,2,894.60,0.2,0.2
14467728-170e-46bf-adfe-709ee6242b15,5.6.2020,2,646.13,0.05,0.2
cdd0b1a8-17e8-475b-ba07-9799852894c5,5.6.2020,6,222.17,0.1,0.2
0dcf5140-d2d4-41f7-9879-e01ee1bdf4ee,5.6.2020,2,241.07,0.05,0.2
2bce2227-8f0e-46b1-9a96-ce56f72825eb,5.6.2020,3,467.03,0.05,0.2
d43028c1-2495-4693-acf2-41fb8fd8cfe0,5.6.2020,4,257.91,0.1,0.05
b25e5739-6769-4eeb-af49-dd027cb5e3c6,5.6.2020,6,329.53,0.05,0.05
52b52542-2371-4d73-9803-7375b1bcf73f,5.6.2020,5,698.51,0.2,0.1
3743fc5e-97d4-47c6-bcf9-6a9e1fb6c9c5,5.6.2020,7,355.45,0.1,0.05
9afc6fa9-079f-414b-9131-e4b87807510e,5.6.2020,1,162.95,0.2,0.05
42b844db-b099-4fda-b207-bc613dd967d6,5.6.2020,2,952.23,0.1,0.1
fd499a07-edde-4402-b8e3-c1b23f256291,5.6.2020,5,907.62,0.2,0.05
04264aef-c818-4cb7-89ec-22e1360bea11,5.6.2020,2,648.74,0.1,0.2
f704ebb1-09f2-4d8a-b696-7f3303e79510,5.6.2020,3,924.94,0.1,0.2
d76318ca-4acd-4d5e-be60-1e6879f76baf,5.6.2020,6,730.45,0.1,0.1
883b2cef-27b5-4418-bd70-6cd07e128bec,5.6.2020,9,240.09,0.05,0.1
a5b798c4-8dfa-442f-9360-0093bc4f90cb,5.6.2020,3,545.88,0.05,0.2
f58b0197-79d6-4af6-b8c1-b4916826a463,5.6.2020,7,692.30,0.1,0.2
6a9c0256-7d41-48be-9366-fab487433f3d,5.6.2020,9,457.57,0.2,0.1
ba2deb94-1128-425d-b251-618c82e8bf42,5.6.2020,0,920.32,0.2,0.1
74033292-48a6-43fb-a632-a4ee77fc27e8,5.6.2020,2,224.40,0.1,0.2
62edf7d4-0d56-497b-a6a2-5c0a76766bb1,5.6.2020,4,203.88,0.2,0.1
f8d6f611-3ef0-4e3c-a8ce-d7141ab74c1a,5.6.2020,5,627.19,0.05,0.2
0b9750e4-bf37-4b0e-a073-600e13369672,5.6.2020,8,833.87,0.1,0.1
4e69a1ac-7dcc-4d74-91fd-effd957aa3f9,5.6.2020,2,115.49,0.1,0.05
0be892d5-8e6f-4a4f-bc02-1ea81a10501f,5.6.2020,1,315.57,0.05,0.2
22824611-1990-4704-95c0-7368fcef6a19,5.6.2020,3,896.83,0.2,0.2
2b9fe860-b2ee-4272-8ab5-18cdd8763ec6,5.6.2020,2,100.47,0.1,0.1
a81d90af-c4f8-404a-8bf7-4cc332e6b97a,5.6.2020,0,243.02,0.1,0.1
73aa3c11-2c0e-4001-8a4e-780fcba879e9,5.6.2020,6,513.42,0.1,0.2
f011cce7-f676-459a-aae8-cf6c53458592,5.6.2020,8,343.97,0.2,0.1
43472670-ef95-430e-be92-73325dcbf900,5.6.2020,5,771.61,,
010f6a73-00a5-48d6-a94b-04a875df8111,5.6.2020,3,487.13,0.2,0.1
ee7953d2-feb9-4a7f-bd62-533578351e4e,5.6.2020,5,415.38,0.1,0.05
e379094c-0e31-4e28-b2e1-3da7c480d4f9,5.6.2020,1,176.47,0.05,0.05
78a42098-fc50-41c0-9ea9-c698cce80ff7,5.6.2020,0,509.24,0.1,0.2
306cdc84-68c4-4cbe-b75f-3de34663362b,5.6.2020,3,295.97,0.05,0.05
0900f09a-9aad-473d-a605-a7dc67e4be5c,5.6.2020,9,913.86,0.2,0.1
c983ca13-8d3d-4acc-adbb-c057ea4e9817,5.6.2020,1,780.58,,
1de56324-a12c-4e6a-8c28-d5b2273c6c9c,5.6.2020,6,529.79,,
e91191d0-05ae-4225-b40b-9b2e8ddd45a9,5.6.2020,6,896.52,0.1,0.1
3a79f1f7-7b27-49d7-9333-321146b425bc,5.6.2020,8,316.77,0.1,0.1
cdba8b6a-0fce-4f4a-b295-4b949d7e8e7b,5.6.2020,1,522.56,0.2,0.2
a58ca3d3-396c-4b27-ba07-b730bf21e8bd,5.6.2020,5,544.14,0.1,0.05
781e0072-ebe0-4700-8059-2864e93f3b6a,5.6.2020,8,308.62,0.05,0.2
4a6ea092-73d6-4487-bb70-55fec99b2bec,5.6.2020,0,678.13,0.05,0.05
a4d5c121-f526-4fa5-9d7f-3013c34c61ff,5.6.2020,4,962.17,0.2,0.05
3107f0a1-c7a1-429c-a3e9-04a079483707,5.6.2020,5,555.45,0.2,0.2
21930380-0d1a-4f80-83b2-cac5acf014f2,5.6.2020,3,578.75,0.1,0.2
6943d96c-b53a-4f92-a3c8-d39ce1ce69a6,5.6.2020,6,931.17,0.05,0.2
81f0a824-301a-4c84-8f82-31676e66e787,5.6.2020,6,295.07,0.2,0.05
61859d7f-f821-4c9c-ab34-29c8ebe3f4f5,5.6.2020,9,466.33,0.2,0.1
9273b914-4d53-499b-bb8d-103eb3ab9fc5,5.6.2020,2,313.07,0.05,0.1
34bb0adb-32b9-49db-8f35-cdb8d25438ad,5.6.2020,8,298.21,,
d9406bd4-4d95-43e3-a4fa-ee810e776b9c,5.6.2020,7,648.71,0.05,0.05
6f9aef98-d586-46e8-bd2f-3d7aa2f1a52d,5.6.2020,4,354.01,0.05,0.2
a9ad264d-213d-44b3-9c3f-89030f0a960f,5.6.2020,9,120.14,0.05,0.05
7c5a813c-ccf6-40fe-a375-e9fa2a8b708a,5.6.2020,3,640.80,0.2,0.05
2fa91f7e-ec8f-4f73-8847-f300ed63532c,5.6.2020,4,912.41,0.2,0.1
b2073457-1d28-47e2-887d-353e449334f3,5.6.2020,4,728.99,0.1,0.1
d7f5de99-a2b6-4cfd-b7e6-d2c6d98f1e73,5.6.2020,7,411.13,0.2,0.05
7d4f2dbc-1233-4bcb-85f7-dc4f67ab0179,5.6.2020,2,974.67,0.2,0.1
a07804b4-d057-4277-8383-c6e5555a3dc5,5.6.2020,2,149.17,0.2,0.1
59685998-4d15-44dd-98e5-7434fb35cead,5.6.2020,5,512.36,0.2,0.2
ba9ba37a-7aec-4161-a90f-9f4b4d4a0f4c,5.6.2020,7,967.18,0.2,0.05
230f928b-41a2-44dd-ac70-ca4e977a3341,5.6.2020,0,358.12,0.05,0.1
e1dc6ab5-c173-4707-8751-7d476f7136a9,5.6.2020,2,981.94,,
586505f6-7bab-44da-bbd5-b9405812ade4,5.6.2020,3,334.45,0.2,0.1
bd265059-6cdc-48e5-87f5-d4a8f45f5711,5.6.2020,1,854.62,0.05,0.05
6f7aff91-4a93-4765-9c09-9aeab176c66e,5.6.2020,0,460.10,0.1,0.05
38ca21d0-751e-4dd8-a639-0eb8e2ae29da,5.6.2020,7,600.51,0.1,0.2
3a9f1e01-29b8-4f03-a04d-140dfa5897d2,5.6.2020,8,699.80,0.2,0.2
360dce31-2507-4b2c-a1c5-f88c69f3f39b,5.6.2020,8,175.30,,
3ba590e1-2c84-4cf5-8857-f02d85f2a6be,5.6.2020,6,616.84,0.2,0.1
6423380c-bd05-40e5-8359-09f8922b8300,5.6.2020,7,897.30,0.2,0.05
42683a71-d24b-4cf5-8e8e-a37e7517ebf8,5.6.2020,7,804.98,0.1,0.1
d0e00fd8-2a06-40dc-aa26-468cf80da13d,5.6.2020,6,888.88,0.1,0.2
4d457a4b-60ad-4a75-afc9-80033ef12148,5.6.2020,6,447.59,0.1,0.1
2ab15ead-a5ee-4d00-9b76-80968f4ce9d5,5.6.2020,4,890.41,0.1,0.05
1208abc7-ebdf-477b-92e2-788cfeff4571,5.6.2020,3,497.24,,
8f4effd1-1254-4324-9428-2acfda0942a0,5.6.2020,6,428.82,0.2,0.05
22915286-aaca-49a9-b92c-2b901e60f3b2,5.6.2020,2,634.87,0.2,0.05
4237b83f-4c7c-43b8-bd26-e4de383990e0,5.6.2020,0,840.41,0.05,0.05
bf98df46-306d-4dca-a2bd-3c178010a9b2,5.6.2020,6,555.75,0.2,0.2
46dab34d-346b-4f17-b2b2-a412df80c641,5.6.2020,7,991.67,0.2,0.1
d3f6fc02-202f-4fa3-bc7a-475ae5945f82,5.6.2020,7,798.39,0.1,0.05
00df3ed6-04aa-4ea0-8971-b82c10de579b,5.6.2020,3,104.19,0.05,0.05
34f5c562-45c2-4fa5-89a2-d7a81e3995e9,5.6.2020,7,641.97,0.1,0.2
a1a24988-b8a6-437d-8735-c6880036bb3a,5.6.2020,1,918.36,0.2,0.2
0f5b3425-7405-4c27-9add-0e15f947f335,5.6.2020,3,669.85,,
73c1309f-53c2-4bdd-a19b-9fe0319fb2c0,5.6.2020,9,855.14,0.05,0.2
a191dd13-fc2e-483b-8dee-6e917a7dfa12,5.6.2020,3,649.66,0.05,0.05
7b8182ab-4ed5-4fd0-9a5f-64d1948a355f,5.6.2020,2,376.76,0.05,0.1
90760506-fc81-42ee-b02f-88d465116ba2,5.6.2020,1,910.90,,
23faae58-166d-44e8-a87a-e49f6b29b3c1,5.6.2020,2,267.01,0.2,0.05
7bda7e33-aed5-4f34-ba6e-cfa7a1ec4080,5.6.2020,6,961.90,0.1,0.1
79c12651-fbf7-4a25-8848-1bd99eaa11f7,5.6.2020,8,392.76,0.2,0.05
8260c425-f733-4e6d-bf47-2e64cfc8bc6c,5.6.2020,5,719.16,0.05,0.2
05560417-398b-4868-baff-d791c03db183,5.6.2020,0,919.67,0.05,0.2
80500f7c-c105-4dac-a398-a2b718b1489a,5.6.2020,7,997.86,0.1,0.1
6b6aa79a-7165-49f6-bc94-1c142fb6cc58,5.6.2020,3,560.13,,
2c026bb3-86d8-4813-bc42-aa07ca08a2d7,5.6.2020,2,457.34,0.1,0.1
27bdfdc3-609b-457f-816a-d774b6f6f88e,5.6.2020,0,687.61,0.1,0.2
07f0ee55-cb92-4d3d-801a-591afd222939,5.6.2020,0,484.91,0.05,0.05
9ae184e0-1ab2-4042-a7cd-445e74110082,5.6.2020,8,384.13,,
b3d95af6-0cf2-4a21-af27-f6b01a8cbdf3,5.6.2020,3,403.68,0.2,0.05
027ae7b1-dd80-4eb8-93f8-b023905d034d,5.6.2020,4,616.03,0.2,0.2
d217404f-e6f2-4c55-a150-ba9316c15c0b,5.6.2020,2,509.27,0.1,0.05
348ea520-8fcf-4167-b3ad-7c8f861e6fc8,5.6.2020,3,981.86,0.05,0.2
ab786618-5170-4cbe-be74-f796badfda80,5.6.2020,1,646.51,0.05,0.05
858e89b2-02f7-4252-ba06-a2e91a6c9b20,5.6.2020,2,794.95,,
79da7d8f-c77e-415a-9f8f-dc8a94790829,5.6.2020,2,988.51,0.1,0.1
e6c830ce-12b9-4d14-ab43-12500cebb685,5.6.2020,3,792.57,0.2,0.2
2b29908f-3570-430b-bda1-3655111cfabc,5.6.2020,8,516.56,0.1,0.2
aa80e064-4187-486a-9f07-ea4fe5d4b9a9,5.6.2020,3,729.11,0.1,0.1
d88af1ec-c168-4867-bbb6-12172a2cd1e2,5.6.2020,3,794.19,0.2,0.05
bd828bf8-865c-47af-b219-a2339c18d776,5.6.2020,0,555.09,,
2a74eb59-fff6-4807-a260-31769d174ef8,5.6.2020,8,875.85,0.2,0.2
6bf1c610-80f4-4035-804b-acd19f15b4d0,5.6.2020,7,848.53,0.05,0.05
b8a5beb1-cf75-4b44-b833-6de85ca04081,5.6.2020,2,404.86,0.2,0.2
d399d92e-0af4-4b9c-99d6-8b9f3ac98b11,5.6.2020,1,837.55,,
bd8ed8f3-87c2-4ba8-b3f4-4f3cacdaa099,5.6.2020,5,489.31,0.2,0.05
8e4e6d2d-9301-452a-8609-5fbaee2f2239,5.6.2020,6,238.12,0.1,0.1
e7e38e0e-285c-4160-8f02-99506e92693b,5.6.2020,3,756.24,,
77f6818e-5c0e-405e-9f8e-594d0ece6929,5.6.2020,8,473.06,0.05,0.2
1300ba35-c0dc-4ecd-8e43-2dafe8d3c0a8,5.6.2020,3,446.25,0.05,0.05
df848d74-37a4-4e95-ad55-6200cc9bf8a1,5.6.2020,6,823.74,0.2,0.05
8acc707a-5802-4384-ba35-ca03278b9f28,5.6.2020,8,143.79,0.2,0.1
7e0ff115-33db-4e5e-ba89-b654472a088f,5.6.2020,5,394.13,0.05,0.2
8d94db57-65dd-4e5a-9e34-4891c3abb243,5.6.2020,8,135.28,0.2,0.1
64b3f23c-adc8-469d-8813-ebb80b5f07ce,5.6.2020,8,792.68,,
29074fad-b725-464a-9648-504f09254cf1,5.6.2020,9,185.12,0.1,0.1
7003c1a2-8288-4ec6-94f5-e24eb6ffd31f,5.6.2020,6,843.02,0.1,0.1
086a783a-1e7b-42aa-b567-0b6401917a03,5.6.2020,8,459.97,,
c3000ffb-675f-4bcd-adcb-eeba00bda35a,5.6.2020,2,725.75,0.05,0.1
878a63bf-6967-4173-a0e4-c23e7f2dc036,5.6.2020,7,843.34,0.2,0.1
28954942-56b2-4662-965f-bb4978d75171,5.6.2020,7,889.17,,
1862a051-2bc6-4d78-b19b-113bdf807ec7,5.6.2020,0,395.08,0.2,0.05
4b7588b9-7d17-4da6-952f-b1a38b949b80,5.6.2020,5,578.52,0.1,0.2
8fac1566-b247-49dc-ab4b-2245f420ffd1,5.6.2020,7,868.99,0.2,0.2
7ee833eb-efd1-4e90-b42a-ce878c462361,5.6.2020,6,803.58,0.1,0.05
68bf0d03-230e-4687-9d87-e197a9068db3,5.6.2020,5,356.87,0.05,0.2
f2847ccc-2983-4da2-a7ca-218a0619640b,5.6.2020,3,638.44,0.2,0.1
54d875b3-9a9c-4100-a055-b2604b99abdb,5.6.2020,4,679.95,0.2,0.2
8a2cb83d-8bff-4a9a-8da1-b6e075d6b15a,5.6.2020,0,294.40,0.1,0.2
a744b8ba-1d18-4745-b6a4-c8364e12900c,5.6.2020,7,967.64,0.05,0.1
922259e2-32ab-4dc3-a119-8b8857a8de3b,5.6.2020,8,727.68,0.2,0.1
6dd3eb39-788b-4836-99eb-b180eb230f9b,5.6.2020,8,359.61,0.1,0.05
c4db8e34-6509-4afc-9057-1dfbd3726154,5.6.2020,2,897.95,0.05,0.05
81ae3829-a053-4b77-af99-b62f6f731da6,5.6.2020,3,764.23,0.05,0.05
71396389-693a-47ba-a023-5c6c7924f23f,5.6.2020,7,611.76,0.1,0.1
64978695-dd3c-4d06-9ff7-6a52840f7ff5,5.6.2020,7,636.49,0.2,0.1
f4990764-f9b5-440d-8adb-743de2a7ad18,5.6.2020,4,886.11,0.2,0.05
f866d93a-67ae-426a-98ec-9e0ade71e9fe,5.6.2020,9,953.54,0.1,0.2
4032308c-211e-48b0-aa6f-d2ef991954e4,5.6.2020,6,811.87,0.2,0.2
7c1d8e58-759b-428d-afb9-fde160c88ab0,5.6.2020,7,222.38,0.05,0.05
2bbaac3c-3c17-4704-876f-4b90f62e6108,5.6.2020,9,555.25,0.05,0.1
1e3f8bb6-a010-4f7c-a1fc-de2ea7bb5723,5.6.2020,1,182.83,,
79451f7e-1530-4d3f-896d-daee8560a74e,5.6.2020,1,807.07,0.2,0.2
0a0bf198-5923-4091-b654-83dff65b6549,5.6.2020,5,676.34,0.1,0.1
87c13b33-943d-44c4-a531-e3a74ba5e62e,5.6.2020,6,210.71,,
45c9508a-947c-4339-946c-a964c6973c9d,5.6.2020,1,833.20,0.05,0.2
c3ba91ae-189b-4c79-b788-f73a80ac2655,5.6.2020,2,408.35,0.1,0.1
baa3381e-90c9-412a-9c0f-83c382a024a4,5.6.2020,9,673.71,0.2,0.1
0e0e1ea8-f733-45a5-8c5f-db6f50be47a3,5.6.2020,9,586.17,0.05,0.1
ab87632a-4d16-4f94-8a29-fdeb9d72e9b8,5.6.2020,4,173.89,,
440d9c85-8e60-462d-b22a-e90fe1f234fe,5.6.2020,7,937.80,0.1,0.05
2a4a20f5-2680-4c1f-80bd-8d99eff30051,5.6.2020,3,114.25,0.05,0.05
5c82591a-47b2-4631-8961-d21d775b4fb0,5.6.2020,3,433.18,0.1,0.1
a62054f7-bfb5-4e1e-993b-843cd68870c9,5.6.2020,4,277.37,0.2,0.05
dc76958f-e32d-495a-a45f-754d3610a4c6,5.6.2020,3,872.53,0.1,0.2
ae1d5411-12b5-4378-b075-b22d17b3bb5c,5.6.2020,6,770.10,0.1,0.1
78b311d8-a6b1-4078-9e40-67b49166f1e8,5.6.2020,8,770.95,0.05,0.2
383f371e-0442-479e-a631-cd14c14a826c,5.6.2020,0,693.24,,
3cf7d9fc-a640-496b-8dba-5f2058671af7,5.6.2020,7,325.85,0.05,0.1
f74d216c-0dc5-4a36-9ee3-4ce188b6de84,5.6.2020,3,331.81,0.2,0.05
47ee6e29-859e-43b9-a8b5-36b066d108a6,5.6.2020,9,553.32,,
d1e68052-e814-48f2-aca4-e7780b6f067f,5.6.2020,1,773.23,0.05,0.05
8d11d146-1abb-4fe5-9289-32b0cbda390f,5.6.2020,8,818.66,0.2,0.2
5c36b407-0452-42f6-908a-baa2f1def9ab,5.6.2020,7,890.08,0.05,0.05
2208ba03-7613-4ffd-9ba1-d2b830b48fd9,5.6.2020,4,948.96,0.2,0.1
df007479-012b-49f4-bc66-85490da40756,5.6.2020,1,226.67,0.2,0.2
8e840c20-c6f8-41b2-aae5-5fef00a66e3f,5.6.2020,0,222.97,,
6815e832-d5bc-48b8-84c7-05c882e74176,5.6.2020,5,109.88,0.2,0.2
4ef44248-d5cf-44fa-80b9-7b4ebceb462e,5.6.2020,6,719.12,0.2,0.2
9dfb92e5-5b74-4466-908a-d5a598e6cfcb,5.6.2020,1,237.29,0.2,0.05
21265229-1a13-4c80-a07a-0da7ff512813,5.6.2020,5,725.17,0.2,0.1
57bae2fe-9d3e-42c6-90c3-ccf4998abc4b,5.6.2020,3,480.92,0.05,0.1
150e512a-8f5d-472c-afe6-78cc722aceb3,5.6.2020,7,777.34,0.05,0.2
824bdb5d-bb24-4294-82ad-6bdf74c3c0e4,5.6.2020,9,727.65,0.1,0.05
465bc53a-029f-4ebf-9cf2-21c88f34013b,5.6.2020,4,895.63,0.2,0.05
2baf56fc-640c-49f1-a07b-2c0145afede1,5.6.2020,6,459.86,0.05,0.1
34ae7fac-eae1-4220-bf8b-9d079916bd5a,5.6.2020,8,874.84,0.05,0.1
3a2f25f6-c138-4cc3-8d93-e8e72f32559c,5.6.2020,0,848.98,,
8b6c4fd5-9e36-4de7-b437-26b107a792a5,5.6.2020,2,753.58,0.05,0.1
b53421ad-c85e-4baa-9acd-f4d197516388,5.6.2020,2,453.22,0.2,0.05
4e31ac3f-0824-492c-a703-fb85a61f2cb0,5.6.2020,4,767.38,0.1,0.05
c8944e88-5b78-407b-90d3-eab67283334e,5.6.2020,0,676.88,0.2,0.1
83ef28f3-f9c2-47f9-9599-94bcb254cc98,5.6.2020,8,811.54,0.1,0.2
dbcb03e3-4586-41ae-b969-1ebf90cea212,5.6.2020,9,471.48,0.1,0.2
518749e2-7dba-4e05-b8fe-3670a9332b50,5.6.2020,1,436.39,,
bab0315c-0c9b-461d-83ed-19fd0243738e,5.6.2020,3,839.23,0.1,0.1
6efabaad-2195-48d7-8c76-460a8db00200,5.6.2020,5,350.98,0.2,0.1
f8624af1-afd0-47d4-8a67-0ce8499fc8c7,5.6.2020,0,143.97,0.2,0.2
9d2c623b-b733-47d9-91d7-af8aeffa5280,5.6.2020,8,495.84,0.2,0.2
35c78c0b-54ac-48f3-b542-0fd638dbe13e,5.6.2020,8,289.44,0.2,0.05
b628f8a6-7cd4-40ed-b468-a11c6412b49d,5.6.2020,3,429.95,0.05,0.05
a0462391-96bd-466f-b199-2e02aeb75c7b,5.6.2020,2,529.90,0.2,0.1
8b969208-2edf-441e-8b35-4742063c1c04,5.6.2020,1,892.71,0.05,0.2
d8680942-0708-4588-acfc-e04adef1da5c,5.6.2020,1,349.42,0.1,0.05
b0207b31-12d4-44da-8209-1c09e8ca67b0,5.6.2020,6,411.80,0.2,0.05
01529cc0-529b-493d-9725-2d0a1c7914dc,5.6.2020,1,102.86,0.05,0.2
fbccb2da-b5f9-421d-b1c4-c8a47811d6d9,5.6.2020,7,359.01,0.2,0.2
16f2e48e-b9a9-4ea3-bfcc-71078eafda42,5.6.2020,7,350.19,0.05,0.1
fce9da86-470f-4333-b9a8-1feba4cd7b11,5.6.2020,5,258.06,0.1,0.2
c987afb9-a038-4d9d-9762-73fa721fa67e,5.6.2020,6,410.50,0.05,0.2
246fa3e0-9290-4798-b1b1-ecc24277e439,5.6.2020,7,432.33,0.1,0.05
ef769bd5-7033-4968-a39d-95c01f35e577,5.6.2020,6,452.15,0.2,0.2
3bbc34ea-dd04-40ef-abce-866b567e2275,5.6.2020,2,386.78,0.2,0.2
946c385c-daa9-4de4-8b6f-fb4c718ac361,5.6.2020,0,327.84,0.2,0.2
6dcc7528-a852-4f0f-abb8-03dbcdeb5cfb,5.6.2020,3,818.85,0.2,0.05
d45a9bc6-aff9-4c27-98f2-1da3169918af,5.6.2020,9,301.78,0.1,0.2
edfe85e6-0276-4d09-bc29-cdf24165cb4f,5.6.2020,7,958.92,0.2,0.2
b9927873-a18b-459e-9c2b-6d9fae767712,5.6.2020,2,726.56,0.2,0.1
429847f0-3001-4853-9827-e223aaaaaf9a,5.6.2020,1,936.76,0.05,0.05
8742a73b-c8ba-4188-9a70-e360cc45e930,5.6.2020,8,263.37,0.2,0.05
63ac8db8-4a9c-44b3-a19c-5c4a417849f5,5.6.2020,1,811.18,0.1,0.2
5a2c832a-0799-474d-b72d-e74bcdf9fe7e,5.6.2020,8,778.19,0.05,0.2
f3fbbd0f-3d1b-4729-afb0-20f3e03fe5ca,5.6.2020,1,644.98,0.05,0.05
0a30f2c5-f3d4-4432-b09f-df23c454be7b,5.6.2020,0,999.20,0.05,0.2
803cc3e7-2428-467c-beef-50aa55306c42,5.6.2020,8,609.18,0.2,0.2
07af5ce9-b7b6-43d3-a229-762f419cfa8b,5.6.2020,7,742.59,,
5e34ead1-bb02-43e6-a02e-8fd6fe46352d,5.6.2020,6,545.51,0.2,0.1
1ba67b92-d8b8-462a-9f98-eccd9492a97a,5.6.2020,8,774.09,0.1,0.1
da55c150-72a1-4cfa-bdf0-ca8bd7b1a3f1,5.6.2020,3,629.43,0.2,0.2
a0892a00-5461-42ad-a390-45b32d2d060e,5.6.2020,7,264.56,0.2,0.1
3fd79fe3-70c7-4962-8020-224ab8afe254,5.6.2020,9,424.78,0.1,0.1
939b7615-93c9-497b-a322-54bab1e2d4c9,5.6.2020,6,840.15,0.05,0.1
8c3539f4-5e8a-43ca-8275-c504eca73efd,5.6.2020,9,599.72,0.2,0.2
4df58930-59d9-48d3-a3b9-3cb44f07c131,5.6.2020,8,215.95,0.05,0.2
d46df19c-52e3-4242-9c52-4caabcfba266,5.6.2020,4,270.27,0.05,0.05
2158d361-eb13-4115-8970-f92ac8ef3b27,5.6.2020,2,193.25,0.1,0.1
638f9128-c5f8-4299-805a-f95e09163b6f,5.6.2020,7,458.30,0.05,0.2
8a9c1e3f-5934-497c-8b46-1028b61f35f3,5.6.2020,1,464.67,0.1,0.2
bdfc95d2-136d-4eb7-a57d-32a9434c08a1,5.6.2020,6,753.41,0.2,0.2
df7c3aeb-d059-4366-931e-3dd0ba0b766a,5.6.2020,2,895.98,0.05,0.2
77abaca6-d6a6-4e34-8d80-11ede69a8d05,5.6.2020,9,533.34,0.1,0.05
ee88f66f-b83e-4b76-8c08-2079cb40b0cc,5.6.2020,5,297.75,0.1,0.05
4b7e9563-7ee1-4b2a-900c-5cc15f84c678,5.6.2020,8,917.55,0.1,0.05
9fcccfc8-2e3c-4cdf-b376-586e49d3d9d6,5.6.2020,0,347.06,0.1,0.05
6df0bba7-f6e7-445b-9f5b-5956fa4ce877,5.6.2020,6,984.50,0.1,0.1
20aa73de-7fb6-47b4-bdf7-eaac78c2deb4,5.6.2020,3,178.05,0.2,0.1
0e45441b-ff24-4edb-8a0d-fb495218158d,5.6.2020,8,111.90,0.05,0.05
666ad272-949b-4f41-8d4d-301d89191df3,5.6.2020,3,671.27,,
9a789249-5e9c-4d20-9677-c02eaa37407f,5.6.2020,6,580.03,0.05,0.2
48ed5915-adfe-4253-9211-43bb4ac5c8d9,5.6.2020,7,762.37,0.2,0.2
ed3b4516-efd1-4a43-b283-603decb2d2ac,5.6.2020,3,972.90,0.1,0.2
1a2fc500-6966-45cd-b339-a7ae1bbcd17b,5.6.2020,4,566.68,0.1,0.1
75b8fb80-1ec6-4e52-87e1-cce5d0a16a2b,5.6.2020,6,326.62,0.05,0.1
dfb2b480-a764-40fe-8dc3-d6af8d550878,5.6.2020,1,927.70,0.2,0.2
6571776f-b3e7-4521-b055-a03b1299e0c0,5.6.2020,7,260.64,0.1,0.2
ba645e45-e5f9-414d-838d-bfb5cdc8c2ad,5.6.2020,3,719.56,0.05,0.1
1454f739-7d43-4981-97ea-763b21fc0a4f,5.6.2020,2,178.59,0.1,0.2
855d76f2-b38f-47a1-99ec-c39a60d464f0,5.6.2020,5,310.34,0.05,0.2
ff8ced0e-f9cf-4f46-a4ed-540a01a92fc2,5.6.2020,7,582.48,0.1,0.2
84e78821-e24f-427d-83d6-336eeadd9667,5.6.2020,2,652.82,0.05,0.2
bfb09de0-244a-499d-8f5c-6480e2aedb6a,5.6.2020,2,206.31,,
1247c666-5469-414f-a013-43db904aa547,5.6.2020,8,805.88,,
6e58f4cf-c3b9-4345-9c60-8a98fe1d8d95,5.6.2020,2,964.28,,
359a6183-46ef-47de-a85d-36a91a45a1eb,5.6.2020,5,301.24,0.05,0.2
95c9138a-8866-4510-a08d-b147f635eeeb,5.6.2020,4,744.04,0.05,0.05
7a9a1619-ad61-4d24-b702-e73a46299b64,5.6.2020,1,226.04,0.05,0.05
393d33f4-5241-4cff-8898-833bfe4f6c5f,5.6.2020,0,368.66,0.05,0.05
5b715565-dee5-4fe7-9ee7-6e228be65761,5.6.2020,9,969.80,0.2,0.2
49eb3140-63b2-4b95-8077-a6245eed5469,5.6.2020,5,799.43,0.1,0.1
6356152b-d6d1-4cad-ad37-a7874bafc236,5.6.2020,4,758.24,0.1,0.2
2b7845b9-33a8-4f42-964d-2a143bd481aa,5.6.2020,7,295.95,0.05,0.1
508ce4c2-27a1-405c-badd-e19cffd8fbc3,5.6.2020,7,804.69,0.2,0.2
d82e903c-0562-4ac9-8b78-037ca9ee712b,5.6.2020,6,476.19,,
a46e61c0-64c5-4402-8d44-4fd7a8931aa0,5.6.2020,2,790.83,,
3021b3a7-a92a-4dfb-9411-3727242560a9,5.6.2020,8,581.11,0.2,0.2
c8e045c8-5a0a-4154-9122-eb3f9c1033e9,5.6.2020,8,626.90,0.05,0.2
403cb242-0592-42a7-b57f-adba7330e42b,5.6.2020,2,326.68,,
3a5207c5-d402-47e1-82d4-2015b0f2c312,5.6.2020,7,877.64,,
